The training set: set 2
********************67********************
Current learning rate: 0.001
Epoch: [67][  0/292]	Loss 0.9911 (0.9911)	Accuracy 59.375 (59.375)
Epoch: [68][ 70/292]	Loss 1.2704 (0.9513)	Accuracy 53.125 (64.613)
Epoch: [68][ 80/292]	Loss 0.6676 (0.9430)	Accuracy 84.375 (64.892)
Epoch: [68][ 90/292]	Loss 1.0509 (0.9416)	Accuracy 56.250 (64.560)
Epoch: [68][100/292]	Loss 0.8349 (0.9362)	Accuracy 68.750 (65.037)
Epoch: [68][110/292]	Loss 0.6303 (0.9323)	Accuracy 68.750 (65.259)
Epoch: [68][120/292]	Loss 1.1400 (0.9354)	Accuracy 59.375 (64.850)
Epoch: [68][130/292]	Loss 0.9590 (0.9405)	Accuracy 56.250 (64.552)
Epoch: [68][140/292]	Loss 0.9392 (0.9388)	Accuracy 71.875 (64.672)
Epoch: [68][150/292]	Loss 1.2079 (0.9425)	Accuracy 65.625 (64.611)
Epoch: [68][160/292]	Loss 0.8534 (0.9406)	Accuracy 65.625 (64.771)
Epoch: [68][170/292]	Loss 1.2189 (0.9394)	Accuracy 56.250 (64.748)
Epoch: [68][180/292]	Loss 0.9041 (0.9391)	Accuracy 71.875 (64.693)
Epoch: [68][190/292]	Loss 1.1885 (0.9402)	Accuracy 56.250 (64.692)
Epoch: [68][200/292]	Loss 1.1008 (0.9396)	Accuracy 59.375 (64.723)
Epoch: [68][210/292]	Loss 0.9626 (0.9450)	Accuracy 56.250 (64.603)
Epoch: [68][220/292]	Loss 0.7933 (0.9447)	Accuracy 65.625 (64.536)
Epoch: [68][230/292]	Loss 0.7292 (0.9439)	Accuracy 84.375 (64.678)
Epoch: [68][240/292]	Loss 0.7678 (0.9427)	Accuracy 68.750 (64.704)
Epoch: [68][250/292]	Loss 1.0740 (0.9436)	Accuracy 56.250 (64.666)
Epoch: [68][260/292]	Loss 0.8442 (0.9435)	Accuracy 68.750 (64.631)
Epoch: [68][270/292]	Loss 1.1322 (0.9427)	Accuracy 53.125 (64.599)
Epoch: [68][280/292]	Loss 1.0821 (0.9461)	Accuracy 56.250 (64.502)
Epoch: [68][290/292]	Loss 0.7231 (0.9428)	Accuracy 75.000 (64.648)
Test: [ 0/74]	Loss 2.8184 (2.8184)	Accuracy 12.500 (12.500)
Test: [10/74]	Loss 1.2287 (1.2570)	Accuracy 56.250 (56.534)
Test: [20/74]	Loss 0.7211 (1.0826)	Accuracy 75.000 (61.905)
Test: [30/74]	Loss 1.0665 (1.0460)	Accuracy 59.375 (63.609)
Test: [40/74]	Loss 1.0160 (1.0620)	Accuracy 68.750 (63.338)
Test: [50/74]	Loss 1.5236 (1.0745)	Accuracy 43.750 (63.051)
Test: [60/74]	Loss 0.8993 (1.0545)	Accuracy 65.625 (63.781)
Test: [70/74]	Loss 1.1737 (1.0756)	Accuracy 59.375 (62.808)
Current Accuracy: 62.836
The best accuracy: 63.47714614868164
An epoch time: {:.1f}s182.44952654838562
********************69********************
Current learning rate: 0.001
Epoch: [69][  0/292]	Loss 1.1549 (1.1549)	Accuracy 56.250 (56.250)
Epoch: [69][ 10/292]	Loss 0.9204 (0.9439)	Accuracy 68.750 (65.057)
Epoch: [69][ 20/292]	Loss 0.9512 (0.9156)	Accuracy 65.625 (66.071)
Epoch: [69][ 30/292]	Loss 0.9866 (0.9333)	Accuracy 62.500 (65.222)
Epoch: [69][ 40/292]	Loss 1.1630 (0.9479)	Accuracy 53.125 (64.405)
Epoch: [69][ 50/292]	Loss 1.2456 (0.9407)	Accuracy 56.250 (65.257)
Epoch: [69][ 60/292]	Loss 1.2276 (0.9525)	Accuracy 50.000 (65.113)
Epoch: [69][ 70/292]	Loss 1.3010 (0.9539)	Accuracy 56.250 (65.097)
Epoch: [69][ 80/292]	Loss 0.7856 (0.9525)	Accuracy 71.875 (65.123)
Epoch: [69][ 90/292]	Loss 0.7371 (0.9501)	Accuracy 68.750 (64.904)
Epoch: [69][100/292]	Loss 0.9451 (0.9433)	Accuracy 59.375 (65.347)
Epoch: [69][110/292]	Loss 0.8517 (0.9452)	Accuracy 68.750 (65.400)
Epoch: [69][120/292]	Loss 0.9841 (0.9499)	Accuracy 68.750 (65.108)
Epoch: [69][130/292]	Loss 0.8324 (0.9458)	Accuracy 59.375 (65.243)
Epoch: [69][140/292]	Loss 0.7804 (0.9436)	Accuracy 68.750 (65.115)
Epoch: [69][150/292]	Loss 0.6269 (0.9437)	Accuracy 84.375 (65.170)
Epoch: [69][160/292]	Loss 0.6740 (0.9451)	Accuracy 71.875 (65.140)
Epoch: [69][170/292]	Loss 0.8566 (0.9413)	Accuracy 62.500 (65.205)
Epoch: [69][180/292]	Loss 0.8149 (0.9369)	Accuracy 75.000 (65.487)
Epoch: [69][190/292]	Loss 0.7988 (0.9405)	Accuracy 71.875 (65.200)
Epoch: [69][200/292]	Loss 0.9755 (0.9388)	Accuracy 68.750 (65.205)
Epoch: [69][210/292]	Loss 1.3164 (0.9404)	Accuracy 59.375 (65.255)
Epoch: [69][220/292]	Loss 0.7825 (0.9437)	Accuracy 68.750 (65.201)
Epoch: [69][230/292]	Loss 0.9466 (0.9407)	Accuracy 59.375 (65.287)
Epoch: [69][240/292]	Loss 0.8313 (0.9375)	Accuracy 68.750 (65.379)
Epoch: [69][250/292]	Loss 0.7676 (0.9384)	Accuracy 71.875 (65.351)
Epoch: [69][260/292]	Loss 0.8726 (0.9362)	Accuracy 78.125 (65.445)
Epoch: [69][270/292]	Loss 0.9398 (0.9339)	Accuracy 65.625 (65.440)
Epoch: [69][280/292]	Loss 1.1018 (0.9326)	Accuracy 62.500 (65.503)
Epoch: [69][290/292]	Loss 0.7970 (0.9349)	Accuracy 68.750 (65.399)
Test: [ 0/74]	Loss 2.5990 (2.5990)	Accuracy 12.500 (12.500)
Test: [10/74]	Loss 1.0984 (1.1643)	Accuracy 53.125 (57.955)
Test: [20/74]	Loss 0.7087 (1.0396)	Accuracy 78.125 (62.798)
Test: [30/74]	Loss 1.0632 (1.0183)	Accuracy 59.375 (64.315)
Test: [40/74]	Loss 0.9640 (1.0394)	Accuracy 65.625 (63.643)
Test: [50/74]	Loss 1.5239 (1.0604)	Accuracy 46.875 (62.868)
Test: [60/74]	Loss 1.0076 (1.0511)	Accuracy 65.625 (63.268)
Test: [70/74]	Loss 1.3684 (1.0800)	Accuracy 46.875 (62.104)
Current Accuracy: 62.067
The best accuracy: 63.47714614868164
An epoch time: {:.1f}s160.52437043190002
********************70********************
Current learning rate: 0.001
Epoch: [70][  0/292]	Loss 0.7918 (0.7918)	Accuracy 68.750 (68.750)
Epoch: [70][ 10/292]	Loss 1.0459 (0.9235)	Accuracy 56.250 (67.045)
Epoch: [70][ 20/292]	Loss 0.7057 (0.9201)	Accuracy 68.750 (67.113)
Epoch: [70][ 30/292]	Loss 0.7224 (0.9327)	Accuracy 78.125 (65.927)
Epoch: [70][ 40/292]	Loss 0.7835 (0.9235)	Accuracy 68.750 (65.701)
Epoch: [70][ 50/292]	Loss 0.8002 (0.9054)	Accuracy 65.625 (66.422)
Epoch: [70][ 60/292]	Loss 0.7375 (0.9044)	Accuracy 78.125 (66.701)
Epoch: [70][ 70/292]	Loss 0.8256 (0.8975)	Accuracy 68.750 (66.857)
Epoch: [70][ 80/292]	Loss 0.9117 (0.9023)	Accuracy 65.625 (66.281)
Epoch: [70][ 90/292]	Loss 1.0186 (0.9086)	Accuracy 56.250 (65.968)
Epoch: [70][100/292]	Loss 0.9220 (0.9061)	Accuracy 71.875 (66.151)
Epoch: [70][110/292]	Loss 0.7975 (0.9037)	Accuracy 71.875 (66.554)
Epoch: [70][120/292]	Loss 1.0989 (0.9075)	Accuracy 68.750 (66.322)
Epoch: [70][130/292]	Loss 1.1018 (0.9077)	Accuracy 62.500 (66.388)
Epoch: [70][140/292]	Loss 0.8055 (0.9172)	Accuracy 78.125 (66.024)
Epoch: [70][150/292]	Loss 1.0955 (0.9125)	Accuracy 53.125 (65.977)
Epoch: [70][160/292]	Loss 0.9105 (0.9079)	Accuracy 68.750 (66.071)
Epoch: [70][170/292]	Loss 1.2164 (0.9117)	Accuracy 56.250 (65.863)
Epoch: [70][180/292]	Loss 0.5777 (0.9122)	Accuracy 78.125 (65.815)
Epoch: [70][190/292]	Loss 0.7983 (0.9128)	Accuracy 68.750 (65.740)
Epoch: [70][200/292]	Loss 0.6950 (0.9119)	Accuracy 71.875 (65.796)
Epoch: [70][210/292]	Loss 0.7830 (0.9095)	Accuracy 71.875 (65.921)
Epoch: [70][220/292]	Loss 0.8520 (0.9106)	Accuracy 62.500 (65.865)
Epoch: [70][230/292]	Loss 0.6800 (0.9097)	Accuracy 75.000 (65.882)
Epoch: [70][240/292]	Loss 0.9674 (0.9105)	Accuracy 65.625 (65.858)
Epoch: [70][250/292]	Loss 1.0208 (0.9132)	Accuracy 59.375 (65.712)
Epoch: [70][260/292]	Loss 0.8491 (0.9136)	Accuracy 65.625 (65.709)
Epoch: [70][270/292]	Loss 0.9443 (0.9126)	Accuracy 62.500 (65.775)
Epoch: [70][280/292]	Loss 0.8747 (0.9167)	Accuracy 68.750 (65.647)
Epoch: [70][290/292]	Loss 0.9196 (0.9166)	Accuracy 65.625 (65.636)
Test: [ 0/74]	Loss 2.5115 (2.5115)	Accuracy  9.375 ( 9.375)
Test: [10/74]	Loss 1.1853 (1.2079)	Accuracy 50.000 (57.102)
Test: [20/74]	Loss 0.7840 (1.0684)	Accuracy 75.000 (61.905)
Test: [30/74]	Loss 1.0412 (1.0351)	Accuracy 59.375 (63.105)
Test: [40/74]	Loss 0.9960 (1.0573)	Accuracy 56.250 (62.348)
Test: [50/74]	Loss 1.5417 (1.0701)	Accuracy 46.875 (62.194)
Test: [60/74]	Loss 1.0057 (1.0584)	Accuracy 65.625 (62.807)
Test: [70/74]	Loss 1.3401 (1.0869)	Accuracy 53.125 (61.708)
Current Accuracy: 61.897
The best accuracy: 63.47714614868164
An epoch time: {:.1f}s153.5671784877777
********************71********************
Current learning rate: 0.001
Epoch: [71][  0/292]	Loss 0.6131 (0.6131)	Accuracy 81.250 (81.250)
Epoch: [71][ 10/292]	Loss 0.9245 (0.9103)	Accuracy 62.500 (66.761)
Epoch: [71][ 20/292]	Loss 0.6056 (0.9158)	Accuracy 81.250 (66.369)
Epoch: [71][ 30/292]	Loss 0.9320 (0.9075)	Accuracy 65.625 (66.028)
Epoch: [71][ 40/292]	Loss 0.8293 (0.9096)	Accuracy 62.500 (66.006)
Epoch: [71][ 50/292]	Loss 0.8626 (0.9009)	Accuracy 62.500 (66.238)
Epoch: [71][ 60/292]	Loss 0.7165 (0.9037)	Accuracy 75.000 (66.240)
Epoch: [71][ 70/292]	Loss 1.1211 (0.9126)	Accuracy 53.125 (65.889)
Epoch: [71][ 80/292]	Loss 0.7763 (0.9085)	Accuracy 75.000 (66.088)
Epoch: [71][ 90/292]	Loss 0.8381 (0.9068)	Accuracy 65.625 (66.380)
Epoch: [71][100/292]	Loss 0.8519 (0.9141)	Accuracy 65.625 (66.244)
Epoch: [71][110/292]	Loss 0.8861 (0.9126)	Accuracy 62.500 (66.244)
Epoch: [71][120/292]	Loss 0.7110 (0.9142)	Accuracy 71.875 (65.780)
Epoch: [71][130/292]	Loss 0.9152 (0.9187)	Accuracy 62.500 (65.506)
Epoch: [71][140/292]	Loss 0.8086 (0.9143)	Accuracy 62.500 (65.514)
Epoch: [71][150/292]	Loss 0.9501 (0.9131)	Accuracy 62.500 (65.584)
Epoch: [71][160/292]	Loss 0.9513 (0.9168)	Accuracy 68.750 (65.489)
Epoch: [71][170/292]	Loss 0.9025 (0.9176)	Accuracy 68.750 (65.296)
Epoch: [71][180/292]	Loss 0.6099 (0.9158)	Accuracy 81.250 (65.349)
Epoch: [71][190/292]	Loss 0.6908 (0.9122)	Accuracy 71.875 (65.576)
Epoch: [71][200/292]	Loss 1.1008 (0.9135)	Accuracy 65.625 (65.625)
Epoch: [71][210/292]	Loss 0.8248 (0.9168)	Accuracy 65.625 (65.669)
Epoch: [71][220/292]	Loss 1.1264 (0.9155)	Accuracy 56.250 (65.766)
Epoch: [71][230/292]	Loss 1.2407 (0.9193)	Accuracy 50.000 (65.598)
Epoch: [71][240/292]	Loss 1.0033 (0.9219)	Accuracy 71.875 (65.547)
Epoch: [71][250/292]	Loss 0.7815 (0.9230)	Accuracy 71.875 (65.613)
Epoch: [71][260/292]	Loss 0.8773 (0.9230)	Accuracy 68.750 (65.601)
Epoch: [71][270/292]	Loss 0.7454 (0.9240)	Accuracy 81.250 (65.602)
Epoch: [71][280/292]	Loss 0.8282 (0.9257)	Accuracy 71.875 (65.581)
Epoch: [71][290/292]	Loss 0.7239 (0.9275)	Accuracy 78.125 (65.689)
Test: [ 0/74]	Loss 2.7699 (2.7699)	Accuracy 15.625 (15.625)
Test: [10/74]	Loss 1.0569 (1.1917)	Accuracy 53.125 (57.670)
Test: [20/74]	Loss 0.6776 (1.0367)	Accuracy 75.000 (63.095)
Test: [30/74]	Loss 1.0010 (1.0159)	Accuracy 62.500 (64.113)
Test: [40/74]	Loss 1.0055 (1.0406)	Accuracy 68.750 (63.415)
Test: [50/74]	Loss 1.5698 (1.0620)	Accuracy 50.000 (62.929)
Test: [60/74]	Loss 0.8495 (1.0464)	Accuracy 68.750 (63.627)
Test: [70/74]	Loss 1.3932 (1.0762)	Accuracy 46.875 (62.280)
Current Accuracy: 62.196
The best accuracy: 63.47714614868164
An epoch time: {:.1f}s153.6995725631714
********************72********************
Current learning rate: 0.001
Epoch: [72][  0/292]	Loss 1.0353 (1.0353)	Accuracy 62.500 (62.500)
Epoch: [72][ 10/292]	Loss 0.7730 (0.8965)	Accuracy 75.000 (64.205)
Epoch: [72][ 20/292]	Loss 0.9796 (0.9050)	Accuracy 65.625 (65.327)
Epoch: [72][ 30/292]	Loss 0.8140 (0.9079)	Accuracy 71.875 (66.028)
Epoch: [72][ 40/292]	Loss 0.7326 (0.8900)	Accuracy 68.750 (66.845)
Epoch: [72][ 50/292]	Loss 0.9882 (0.8880)	Accuracy 62.500 (67.463)
Epoch: [72][ 60/292]	Loss 0.6545 (0.9024)	Accuracy 78.125 (67.008)
Epoch: [72][ 70/292]	Loss 0.8184 (0.8972)	Accuracy 65.625 (66.989)
Epoch: [72][ 80/292]	Loss 1.1500 (0.8967)	Accuracy 59.375 (67.130)
Epoch: [72][ 90/292]	Loss 0.9849 (0.8928)	Accuracy 53.125 (66.827)
Epoch: [72][100/292]	Loss 0.9681 (0.8955)	Accuracy 56.250 (66.553)
Epoch: [72][110/292]	Loss 0.7765 (0.8983)	Accuracy 62.500 (66.498)
Epoch: [72][120/292]	Loss 0.7588 (0.9034)	Accuracy 71.875 (66.167)
Epoch: [72][130/292]	Loss 0.8866 (0.9039)	Accuracy 75.000 (66.269)
Epoch: [72][140/292]	Loss 1.2902 (0.9104)	Accuracy 56.250 (66.113)
Epoch: [72][150/292]	Loss 0.6346 (0.9091)	Accuracy 84.375 (66.308)
Epoch: [72][160/292]	Loss 1.0407 (0.9087)	Accuracy 56.250 (66.207)
Epoch: [72][170/292]	Loss 0.9036 (0.9110)	Accuracy 65.625 (66.009)
Epoch: [72][180/292]	Loss 1.1594 (0.9119)	Accuracy 56.250 (65.919)
Epoch: [72][190/292]	Loss 1.1083 (0.9179)	Accuracy 59.375 (65.641)
Epoch: [72][200/292]	Loss 0.9226 (0.9196)	Accuracy 62.500 (65.563)
Epoch: [72][210/292]	Loss 0.9692 (0.9189)	Accuracy 65.625 (65.669)
Epoch: [72][220/292]	Loss 1.0619 (0.9214)	Accuracy 56.250 (65.540)
Epoch: [72][230/292]	Loss 0.7771 (0.9202)	Accuracy 68.750 (65.463)
Epoch: [72][240/292]	Loss 0.7842 (0.9197)	Accuracy 65.625 (65.495)
Epoch: [72][250/292]	Loss 0.9389 (0.9176)	Accuracy 65.625 (65.600)
Epoch: [72][260/292]	Loss 0.8532 (0.9164)	Accuracy 68.750 (65.697)
Epoch: [72][270/292]	Loss 0.9297 (0.9146)	Accuracy 75.000 (65.821)
Epoch: [72][280/292]	Loss 0.9116 (0.9156)	Accuracy 68.750 (65.803)
Epoch: [72][290/292]	Loss 1.3763 (0.9187)	Accuracy 46.875 (65.700)
Test: [ 0/74]	Loss 2.8196 (2.8196)	Accuracy 12.500 (12.500)
Test: [10/74]	Loss 1.1001 (1.2040)	Accuracy 59.375 (60.511)
Test: [20/74]	Loss 0.7196 (1.0513)	Accuracy 75.000 (64.137)
Test: [30/74]	Loss 1.0432 (1.0282)	Accuracy 62.500 (65.524)
Test: [40/74]	Loss 0.9616 (1.0484)	Accuracy 68.750 (64.329)
Test: [50/74]	Loss 1.5457 (1.0650)	Accuracy 53.125 (63.848)
Test: [60/74]	Loss 0.9648 (1.0492)	Accuracy 68.750 (64.242)
Test: [70/74]	Loss 1.5282 (1.0882)	Accuracy 40.625 (62.456)
Current Accuracy: 62.452
The best accuracy: 63.47714614868164
An epoch time: {:.1f}s153.50671935081482
********************73********************
Current learning rate: 0.001
Epoch: [73][  0/292]	Loss 0.9987 (0.9987)	Accuracy 65.625 (65.625)
Epoch: [73][ 10/292]	Loss 0.9542 (0.8127)	Accuracy 56.250 (69.602)
Epoch: [73][ 20/292]	Loss 1.2794 (0.8847)	Accuracy 53.125 (66.071)
Epoch: [73][ 30/292]	Loss 0.6900 (0.8712)	Accuracy 75.000 (66.633)
Epoch: [73][ 40/292]	Loss 0.7295 (0.8778)	Accuracy 78.125 (66.768)
Epoch: [73][ 50/292]	Loss 0.9873 (0.8971)	Accuracy 62.500 (66.115)
Epoch: [73][ 60/292]	Loss 0.7504 (0.8962)	Accuracy 78.125 (66.598)
Epoch: [73][ 70/292]	Loss 0.8537 (0.8975)	Accuracy 68.750 (66.989)
Epoch: [73][ 80/292]	Loss 0.9720 (0.8972)	Accuracy 65.625 (66.975)
Epoch: [73][ 90/292]	Loss 0.9859 (0.9012)	Accuracy 62.500 (66.861)
Epoch: [73][100/292]	Loss 0.8366 (0.9061)	Accuracy 65.625 (66.925)
Epoch: [73][110/292]	Loss 1.0391 (0.9131)	Accuracy 65.625 (66.554)
Epoch: [73][120/292]	Loss 1.0490 (0.9141)	Accuracy 59.375 (66.322)
Epoch: [73][130/292]	Loss 1.2652 (0.9214)	Accuracy 53.125 (66.054)
Epoch: [73][140/292]	Loss 0.8158 (0.9250)	Accuracy 62.500 (65.669)
Epoch: [73][150/292]	Loss 0.6133 (0.9188)	Accuracy 75.000 (65.977)
Epoch: [73][160/292]	Loss 0.7163 (0.9121)	Accuracy 65.625 (66.188)
Epoch: [73][170/292]	Loss 0.9079 (0.9132)	Accuracy 65.625 (66.155)
Epoch: [73][180/292]	Loss 0.8087 (0.9161)	Accuracy 71.875 (65.884)
Epoch: [73][190/292]	Loss 0.8223 (0.9161)	Accuracy 81.250 (65.920)
Epoch: [73][200/292]	Loss 1.1938 (0.9176)	Accuracy 62.500 (65.920)
Epoch: [73][210/292]	Loss 1.1817 (0.9174)	Accuracy 53.125 (65.892)
Epoch: [73][220/292]	Loss 0.9501 (0.9160)	Accuracy 71.875 (65.936)
Epoch: [73][230/292]	Loss 0.8693 (0.9179)	Accuracy 75.000 (65.828)
Epoch: [73][240/292]	Loss 0.5998 (0.9197)	Accuracy 78.125 (65.794)
Epoch: [73][250/292]	Loss 0.9605 (0.9210)	Accuracy 68.750 (65.787)
Epoch: [73][260/292]	Loss 0.7160 (0.9242)	Accuracy 78.125 (65.721)
Epoch: [73][270/292]	Loss 0.9255 (0.9249)	Accuracy 59.375 (65.717)
Epoch: [73][280/292]	Loss 0.9545 (0.9259)	Accuracy 62.500 (65.669)
Epoch: [73][290/292]	Loss 0.8844 (0.9258)	Accuracy 59.375 (65.646)
Test: [ 0/74]	Loss 2.5316 (2.5316)	Accuracy 18.750 (18.750)
Test: [10/74]	Loss 1.1653 (1.1930)	Accuracy 53.125 (58.807)
Test: [20/74]	Loss 0.7154 (1.0505)	Accuracy 78.125 (63.393)
Test: [30/74]	Loss 1.0009 (1.0315)	Accuracy 59.375 (64.516)
Test: [40/74]	Loss 0.9230 (1.0521)	Accuracy 68.750 (63.872)
Test: [50/74]	Loss 1.4903 (1.0682)	Accuracy 46.875 (63.297)
Test: [60/74]	Loss 0.9303 (1.0532)	Accuracy 71.875 (63.525)
Test: [70/74]	Loss 1.2339 (1.0797)	Accuracy 53.125 (62.544)
Current Accuracy: 62.580
The best accuracy: 63.47714614868164
An epoch time: {:.1f}s152.46528458595276
********************74********************
Current learning rate: 0.001
Epoch: [74][  0/292]	Loss 0.9842 (0.9842)	Accuracy 56.250 (56.250)
Epoch: [74][ 10/292]	Loss 0.8288 (0.8479)	Accuracy 75.000 (68.466)
Epoch: [74][ 20/292]	Loss 1.1099 (0.8789)	Accuracy 59.375 (66.667)
Epoch: [74][ 30/292]	Loss 0.8211 (0.8964)	Accuracy 68.750 (65.827)
Epoch: [74][ 40/292]	Loss 0.9976 (0.8921)	Accuracy 62.500 (65.777)
Epoch: [74][ 50/292]	Loss 0.8761 (0.8869)	Accuracy 71.875 (66.238)
Epoch: [74][ 60/292]	Loss 1.3344 (0.9066)	Accuracy 46.875 (65.061)
Epoch: [74][ 70/292]	Loss 0.8578 (0.9040)	Accuracy 75.000 (65.493)
Epoch: [74][ 80/292]	Loss 0.9153 (0.9074)	Accuracy 71.875 (65.432)
Epoch: [74][ 90/292]	Loss 0.8716 (0.9157)	Accuracy 68.750 (65.350)
Epoch: [74][100/292]	Loss 0.9918 (0.9239)	Accuracy 56.250 (65.037)
Epoch: [74][110/292]	Loss 0.8389 (0.9208)	Accuracy 62.500 (65.287)
Epoch: [74][120/292]	Loss 1.0610 (0.9210)	Accuracy 53.125 (64.928)
Epoch: [74][130/292]	Loss 1.0702 (0.9199)	Accuracy 50.000 (64.885)
Epoch: [74][140/292]	Loss 1.0719 (0.9142)	Accuracy 53.125 (65.137)
Epoch: [74][150/292]	Loss 0.7553 (0.9132)	Accuracy 78.125 (65.294)
Epoch: [74][160/292]	Loss 1.1443 (0.9138)	Accuracy 53.125 (65.276)
Epoch: [74][170/292]	Loss 1.1781 (0.9187)	Accuracy 50.000 (64.949)
Epoch: [74][180/292]	Loss 0.8964 (0.9178)	Accuracy 65.625 (65.211)
Epoch: [74][190/292]	Loss 0.7743 (0.9170)	Accuracy 68.750 (65.118)
Epoch: [74][200/292]	Loss 0.8771 (0.9151)	Accuracy 71.875 (65.314)
Epoch: [74][210/292]	Loss 1.2848 (0.9182)	Accuracy 50.000 (65.196)
Epoch: [74][220/292]	Loss 0.9439 (0.9200)	Accuracy 62.500 (65.074)
Epoch: [74][230/292]	Loss 1.1129 (0.9184)	Accuracy 62.500 (65.084)
Epoch: [74][240/292]	Loss 1.0753 (0.9181)	Accuracy 59.375 (65.132)
Epoch: [74][250/292]	Loss 0.9755 (0.9194)	Accuracy 59.375 (65.040)
Epoch: [74][260/292]	Loss 1.2598 (0.9225)	Accuracy 50.000 (64.871)
Epoch: [74][270/292]	Loss 1.3020 (0.9217)	Accuracy 53.125 (64.818)
Epoch: [74][280/292]	Loss 0.9170 (0.9221)	Accuracy 65.625 (64.802)
Epoch: [74][290/292]	Loss 0.9969 (0.9217)	Accuracy 59.375 (64.906)
Test: [ 0/74]	Loss 2.5979 (2.5979)	Accuracy 15.625 (15.625)
Test: [10/74]	Loss 1.1966 (1.1959)	Accuracy 56.250 (57.386)
Test: [20/74]	Loss 0.7833 (1.0524)	Accuracy 78.125 (62.351)
